Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,SMA_20,SMA_50,SMA_200
2019-02-22 00:00:00-05:00,13.0388750437122,13.2091150135396,13.0388750437122,13.1394710540771,1489200,0.0,0.0,MFC,56.291523647308324,36.77972325325012,38.6964903463397
2019-02-25 00:00:00-05:00,75.3485395933356,75.7176651372784,74.9637032647648,75.0500946044922,1784700,0.0,0.0,PRU,59.43464484214782,38.05121003150939,39.32327662665268
2019-02-26 00:00:00-05:00,74.6966903080215,75.8904524548804,74.6888349146072,75.0579605102539,1939200,0.0,0.0,PRU,62.57622475624083,39.320842218399044,39.928949234849306
2019-02-27 00:00:00-05:00,75.0736796445008,75.5763230565585,74.8302163293419,75.4506607055664,1496600,0.0,0.0,PRU,62.81016373634337,40.60003079414367,40.52097775936126
2019-02-28 00:00:00-05:00,75.5134687594454,75.5370289450648,74.9637051300542,75.2778549194336,2062800,0.0,0.0,PRU,63.02613854408263,40.825508852005,41.09076263083786
2019-03-01 00:00:00-05:00,13.3011969316586,13.4342089606693,13.1994825529346,13.2464275360107,2006500,0.0,0.0,MFC,58.87577185630796,39.82185853004455,40.64166045188903
2019-03-04 00:00:00-05:00,55.9135192581508,56.098510926788,54.7758252594021,55.182804107666,3908100,0.0,0.0,LVS,58.02327799797056,39.65305077552795,40.872472255948985
2019-03-05 00:00:00-05:00,55.4047962829211,55.5897844280345,55.0533124560447,55.1365585327148,2045500,0.0,0.0,LVS,60.16917481422422,40.531838331222524,41.09534860402345
2019-03-06 00:00:00-05:00,98.7031486369367,98.7031486369367,97.9941100659437,98.1598587036133,1245500,0.0,0.0,FIS,62.31848988533018,42.45326564788817,41.973264144017136
2019-03-07 00:00:00-05:00,55.8487688980059,55.90426392492,54.7758215271247,55.488037109375,3781300,0.0,0.0,LVS,62.20286278724668,43.35146389007568,42.17803343137105
2019-03-08 00:00:00-05:00,72.9531565590947,73.3144267221593,72.3248569760812,73.2751617431641,2455700,0.0,0.0,PRU,65.25336818695067,43.622982978820794,42.64216967483064
2019-03-11 00:00:00-04:00,97.809972463218,98.6295056471136,97.4876853165174,98.5650482177734,2322100,0.0,0.0,FIS,67.45254135131833,45.37776903152465,43.46456494752098
2019-03-12 00:00:00-04:00,55.8672787563038,55.876526753027,54.600087971426,54.7203330993652,3351000,0.0,0.0,LVS,67.43219261169432,46.25473215103148,43.627692022185386
2019-03-13 00:00:00-04:00,74.665274337934,75.1364960778772,74.3197089324179,74.7123947143555,1653700,0.0,0.0,PRU,66.26212081909178,47.53261987686156,44.071759203502104
2019-03-14 00:00:00-04:00,74.6809824209416,75.0972344013268,74.5082057024858,74.8223495483398,1735400,0.0,0.0,PRU,67.21126213073728,48.809456691741936,44.50486610976743
2019-03-15 00:00:00-04:00,13.2542519652871,13.3324945987486,13.2151299023793,13.2620763778687,2810300,0.0,0.0,MFC,64.31246142387388,47.78995700836181,44.070938474602166
2019-03-18 00:00:00-04:00,75.7804887679886,76.6758117326003,75.5527303307581,76.3773727416992,1823300,0.0,0.0,PRU,63.11606097221373,49.0965013885498,44.51349236867198
2019-03-19 00:00:00-04:00,55.9273275830928,56.1522003055073,55.2901923728542,55.5619125366211,4210100,0.77,0.0,LVS,63.06610693931579,49.97822452545165,44.66279534391454
2019-03-20 00:00:00-04:00,75.7490959926058,76.2674441765194,73.6442996546037,73.7542572021484,2440100,0.0,0.0,PRU,63.022519826889024,51.22224695205688,45.050681502024325
2019-03-21 00:00:00-04:00,55.4682251409634,57.3889990895215,55.1871368806773,57.3421516418457,3915300,0.0,0.0,LVS,62.179139280319205,52.13369382858276,45.21241137228513
2019-03-22 00:00:00-04:00,2.69349287213604,2.70178053460811,2.66862988471985,2.66862988471985,8281500,0.0,0.0,LYG,61.65559722185135,51.945324978828424,44.65989472958948
2019-03-25 00:00:00-04:00,70.7462671703452,71.3981269627307,70.1101121717445,70.6441650390625,2013700,0.0,0.0,PRU,61.43530074357985,53.11755014896392,44.99302640022375
2019-03-26 00:00:00-04:00,71.3117511889783,72.0814120825874,71.146817862723,71.8300933837891,1695500,0.0,0.0,PRU,61.273907387256614,54.3136486673355,45.332736108876475
2019-03-27 00:00:00-04:00,13.0821178236206,13.2933724854599,13.058646078319,13.2151298522949,2249500,0.0,0.0,MFC,58.16213084459304,54.3379122018814,44.93126603066921
2019-03-28 00:00:00-04:00,13.2151293667933,13.3559658028454,13.1447111487672,13.2073049545288,2474000,0.0,0.0,MFC,55.058603346347795,54.35892397403716,44.53961219022303
2019-03-29 00:00:00-04:00,13.3481409357381,13.4029103273689,13.1447107008563,13.2307777404785,1889000,0.0,0.0,MFC,55.0578208565712,53.21742594242095,44.15779713595785
2019-04-01 00:00:00-04:00,104.836167166611,105.325795638419,104.134054823961,105.113311767578,2937300,0.0,0.0,FIS,57.55434623956679,53.90285624027251,44.89220092670026
2019-04-02 00:00:00-04:00,13.6298170089722,13.6845864135049,13.4968049583838,13.6298170089722,1949700,0.0,0.0,MFC,55.47900916337966,53.92628242969512,44.520029689584455
2019-04-03 00:00:00-04:00,13.7002330777722,13.8254206947511,13.6924086651667,13.7315292358398,2306700,0.0,0.0,MFC,51.257592689990986,53.95715960025787,44.15781203718746
2019-04-04 00:00:00-04:00,132.39682760966,132.765881439195,131.474155986688,131.804382324219,492800,0.0,0.0,VRSK,55.073409950733186,56.34887480258941,45.17695820331573
2019-04-05 00:00:00-04:00,2.75151658058167,2.7686599695152,2.7429448861149,2.75151658058167,3756700,0.0,0.0,LYG,51.54722769260407,56.16200890541076,44.68930944903143
2019-04-08 00:00:00-04:00,62.1300292328431,62.2799467802752,61.4647862001526,61.8770523071289,2183000,0.0,0.0,LVS,49.71282789707185,57.15579653739928,44.88462470878254
2019-04-09 00:00:00-04:00,155.899993896484,157.339996337891,155.899993896484,156.600006103516,247600,0.0,0.0,IT,54.80681154727938,60.04326941490174,46.13985371321775
2019-04-10 00:00:00-04:00,2.78580334741142,2.82009012514265,2.77723165297861,2.81151843070984,9245000,0.0,0.0,LYG,51.2117677330971,58.68406216144562,45.65842776563432
2019-04-11 00:00:00-04:00,61.8489407572068,62.036330531531,61.502261811399,61.9145278930664,2558400,0.0,0.0,LVS,50.566376650333424,58.503185544013974,45.837066228573136
2019-04-12 00:00:00-04:00,62.3080565866704,62.9077124992366,62.1956184223909,62.6547355651856,2631400,0.0,0.0,LVS,53.03600960969927,57.83120502948761,46.01986698223197
2019-04-15 00:00:00-04:00,62.9545578778484,63.0857321501841,61.8489410478319,62.3361587524414,2574200,0.0,0.0,LVS,52.33394891023638,57.633274579048155,46.1953109797611
2019-04-16 00:00:00-04:00,62.5891517252515,63.91026627004,62.4954496758438,63.8634223937988,2776300,0.0,0.0,LVS,52.74902440309527,58.6661705827713,46.383269611825334
2019-04-17 00:00:00-04:00,2.94009402377147,2.96580910682678,2.9315223294197,2.96580910682678,3878500,0.0,0.0,LYG,49.209601998329184,57.62201561927795,45.92624371177272
2019-04-18 00:00:00-04:00,102.609709949687,103.016197057042,101.870643763271,102.443420410156,2079100,0.0,0.0,FIS,51.4646654367447,58.51487244606018,46.51496430238088
2019-04-22 00:00:00-04:00,102.43419288106,103.662887573242,102.083140275405,103.662887573242,2954000,0.0,0.0,FIS,56.51437832117081,60.34282912254333,47.10411815053409
2019-04-23 00:00:00-04:00,62.3267922916912,63.3668220718527,62.1956180084692,62.8421249389648,3575800,0.0,0.0,LVS,56.124276316165925,60.508039922714225,47.26471005653848
2019-04-24 00:00:00-04:00,2.85437686246331,2.87152025108622,2.82866177952895,2.84580516815186,8913800,0.0,0.0,LYG,52.67506190538406,59.46240986824035,46.81603424958509
2019-04-25 00:00:00-04:00,2.78580324865061,2.8115183310374,2.77723155452169,2.79437494277954,5578200,0.0,0.0,LYG,52.154024159908296,57.55602075576781,46.37581765651703
2019-04-26 00:00:00-04:00,63.2543930778538,64.08828982575,62.823390826573,63.5823287963867,2354900,0.0,0.0,LVS,54.67277535200119,57.71087686538695,46.54617915295138
2019-04-29 00:00:00-04:00,64.0508034314373,64.1444983195617,63.4417759359357,63.7790832519531,2574400,0.0,0.0,LVS,57.20019062757492,57.56169672012328,46.71512919313766
2019-04-30 00:00:00-04:00,63.1232035935886,63.3761804731351,62.5891349381365,62.8233757019043,3381600,0.0,0.0,LVS,55.08569382429124,56.81205659866333,46.87151993594122
2019-05-01 00:00:00-04:00,106.951720687671,108.503754276722,106.332756715104,106.443618774414,6462400,0.0,0.0,FIS,59.72638391256332,57.80970911026001,47.44432857861885
2019-05-02 00:00:00-04:00,2.76865976102795,2.79437484249184,2.76008806720665,2.77723145484924,3380000,0.0,0.0,LYG,59.17866902351379,56.37273375034332,47.01892765363056
2019-05-03 00:00:00-04:00,63.6198019596031,64.1538706913678,63.3949327958237,64.1257629394531,1801300,0.0,0.0,LVS,55.7947380542755,56.17105375766754,47.18031289217606
2019-05-06 00:00:00-04:00,62.4954369699976,62.8046365138696,61.5772171195708,62.3736343383789,4015500,0.0,0.0,LVS,58.775843942165366,57.15573702335357,47.32230655055179
2019-05-07 00:00:00-04:00,61.9051586611695,62.420491283244,58.8038091662592,60.3872756958008,9768200,0.0,0.0,LVS,58.70135511159896,56.86248064517975,47.44327848708187
2019-05-08 00:00:00-04:00,106.942503545179,107.977188061247,106.674592147765,107.293556213379,3286900,0.0,0.0,FIS,56.23603261709211,57.50719255924225,47.9923636038369
2019-05-09 00:00:00-04:00,106.388179977667,107.228860931373,105.316534662847,107.044097900391,3041300,0.0,0.0,FIS,61.44766159057616,58.13906130313874,48.52919755198739
2019-05-10 00:00:00-04:00,2.70865831606525,2.7343734014385,2.69151492581642,2.72580170631409,3635100,0.0,0.0,LYG,58.48822528123854,56.688020238876355,48.11655434617051
2019-05-13 00:00:00-04:00,2.66579910852837,2.67437080195649,2.62294064138778,2.64008402824402,5455500,0.0,0.0,LYG,55.48749270439147,56.47589336872102,47.71051443261759
2019-05-14 00:00:00-04:00,2.65722792270179,2.68294321226375,2.64865622763625,2.66579961776733,4688200,0.0,0.0,LYG,52.503974747657765,55.42555327892305,47.31188863779591
2019-05-15 00:00:00-04:00,107.293533902653,108.651564095862,107.118004080923,108.318984985352,2216400,0.0,0.0,FIS,54.72675287723543,56.48920180797579,47.84703860575693
2019-05-16 00:00:00-04:00,59.5252679073192,59.8157277711843,59.0474182724245,59.4034652709961,2336600,0.0,0.0,LVS,57.54863568544389,55.71407393932344,47.94752927241118
2019-05-17 00:00:00-04:00,58.6632658090811,58.9443540508099,56.4614001713716,56.5082511901856,6115200,0.0,0.0,LVS,55.25187722444538,55.73447822093966,48.021328599288545
2019-05-20 00:00:00-04:00,55.8898519807814,56.0210262467444,53.7910530026808,55.4869575500488,10406600,0.0,0.0,LVS,52.84308072328572,55.37871413707735,48.08513739373949
2019-05-21 00:00:00-04:00,78.4743167930648,79.2832484582391,78.3251002864588,78.8827133178711,1660100,0.0,0.0,PRU,53.64511014223103,54.9850674390793,48.3461337998762
2019-05-22 00:00:00-04:00,2.56293882780036,2.5800822149269,2.54579544067383,2.54579544067383,4260900,0.0,0.0,LYG,53.63010965585713,53.941576685905474,47.96125700694172
2019-05-23 00:00:00-04:00,54.1189938488982,54.2220603746597,52.6573335176797,53.3787956237793,6210800,0.0,0.0,LVS,56.15933068990712,53.51490470409395,48.00640316208204
2019-05-24 00:00:00-04:00,111.931160215671,112.577837899692,109.446057168883,109.695487976074,2998100,0.0,0.0,FIS,58.464988648891485,54.21236747264863,48.516230309305115
2019-05-28 00:00:00-04:00,19.6949996948242,20.3619995117188,19.6229991912842,20.2089996337891,16896000,0.0,0.0,TTD,56.28648446798328,54.35130593776704,48.28420382835826
2019-05-29 00:00:00-04:00,52.6385912366767,53.5193353307598,52.5167850236529,53.0883331298828,6489000,0.0,0.0,LVS,55.7997323393822,53.88552514553071,48.32326179015927
2019-05-30 00:00:00-04:00,20.3020000457764,20.4440002441406,20.0179996490479,20.1889991760254,11554000,0.0,0.0,TTD,51.487001359462774,53.178066878318795,48.09637257552916
2019-05-31 00:00:00-04:00,2.44293505924783,2.46007844739681,2.42579167109885,2.43436336517334,7918900,0.0,0.0,LYG,51.46985795497898,51.751669001579295,47.73107650184631
2019-06-03 00:00:00-04:00,51.064492812783,51.1113402564807,49.218674222402,49.6028289794922,6238700,0.0,0.0,LVS,50.74371125698094,51.59688254833223,47.745931680240325
2019-06-04 00:00:00-04:00,50.1743780851483,52.2450658762215,50.0994228885849,52.1138916015625,7773700,0.0,0.0,LVS,50.23072412014012,52.58578778266909,47.78032506544759
2019-06-05 00:00:00-04:00,52.2075916695615,52.2075916695615,49.8464439304414,51.5985641479492,7353600,0.0,0.0,LVS,49.79128854274753,52.20487576484681,47.81015505827963
2019-06-06 00:00:00-04:00,23.2999992370605,23.8027992248535,22.4360008239746,23.7259998321533,19792000,0.0,0.0,TTD,45.61291072368625,51.242793893814095,47.623456180557724
2019-06-07 00:00:00-04:00,51.6360472702185,53.2944727155673,51.5798281863278,52.5449028015137,4350700,0.0,0.0,LVS,42.88795096874238,52.02938935279848,47.66131346225738
2019-06-10 00:00:00-04:00,53.2944675452734,55.1496542429143,53.2195087740244,54.4656715393066,9808300,0.0,0.0,LVS,45.47494446039201,52.85455668449403,47.71325512696769
2019-06-11 00:00:00-04:00,25.3619995117188,25.548999786377,24.5869998931885,24.9360008239746,15235000,0.0,0.0,TTD,46.58974030017854,53.08866114616395,47.540700170126826
2019-06-12 00:00:00-04:00,54.4937794956698,54.8029790668844,53.2007692806258,53.4443817138672,4447900,0.0,0.0,LVS,49.12866940498353,52.05528254508973,47.58508875316247
2019-06-13 00:00:00-04:00,24.2849998474121,24.8990001678467,24.2210006713867,24.6879997253418,10809000,0.0,0.0,TTD,44.94712014198302,52.27644619941712,47.41421495444739
2019-06-14 00:00:00-04:00,111.820541506833,112.709990635181,111.598173923211,112.478363037109,2368200,0.0,0.0,FIS,47.600865030288666,54.251382875442516,47.89617160691155
2019-06-17 00:00:00-04:00,53.9034897641167,54.1471021887008,53.2007673900353,53.4631195068359,2938900,0.0,0.0,LVS,47.448608446121185,52.68455761909486,47.937105047352176
2019-06-18 00:00:00-04:00,53.9949972440179,56.739864776862,53.9285129268576,56.492919921875,6488800,0.77,0.0,LVS,47.4989065647125,53.759385685920726,47.99955625081584
2019-06-19 00:00:00-04:00,113.960788043614,114.766854698904,112.950895022227,114.229476928711,2533100,0.0,0.0,FIS,49.26624474525449,54.80643417835236,48.47948321224987
2019-06-20 00:00:00-04:00,79.3225804882936,79.6399989909204,77.886269180369,79.4574813842773,2431700,0.0,0.0,PRU,53.11182904243466,53.26358368396759,48.702346508451505
2019-06-21 00:00:00-04:00,114.757586338983,114.785380521837,113.293698113167,113.682830810547,3239800,0.0,0.0,FIS,56.127030801773046,55.48100993156433,49.166492824895045
2019-06-24 00:00:00-04:00,56.2174777073736,56.454922710802,55.6761033894068,55.7995758056641,3580900,0.0,0.0,LVS,53.43223519325255,55.35871088981629,49.21353596660262
2019-06-25 00:00:00-04:00,55.8280737038329,55.8375735338817,54.3559152580253,54.5173797607422,3299200,0.0,0.0,LVS,55.14765419960021,55.195963773727414,49.25088697923741
2019-06-26 00:00:00-04:00,55.0397542644986,55.9135501657218,54.7453211465873,55.7330932617188,4219800,0.0,0.0,LVS,55.279892206192,55.06390246391297,49.296217093100914
2019-06-27 00:00:00-04:00,139.278552177817,140.912995748414,138.899126717137,140.698959350586,888500,0.0,0.0,VRSK,61.305390214920045,56.60061320304871,49.93095835877789
2019-06-28 00:00:00-04:00,112.561749345534,114.053431692519,112.487633883894,113.66429901123,8997000,0.0,0.0,FIS,66.86688699722286,58.81458300113677,50.37049863913963
2019-07-01 00:00:00-04:00,2.46007844261082,2.46865034103394,2.451506748553,2.46865034103394,5423400,0.0,0.0,LYG,64.51017806529995,56.81508759975432,50.042403787782746
2019-07-02 00:00:00-04:00,2.46865034103394,2.46865034103394,2.46007844261082,2.46865034103394,2301800,0.0,0.0,LYG,62.02791600227353,54.79120285511017,49.71877281195452
2019-07-03 00:00:00-04:00,59.1902943994933,59.3042669948184,58.4969553746529,59.0953178405762,1303800,0.0,0.0,LVS,62.40275368690489,54.716266713142396,49.7821278459317
2019-07-05 00:00:00-04:00,145.767703298495,145.767703298495,143.06307784112,144.833724975586,1473200,0.0,0.0,VRSK,68.45813994407652,57.55602510929108,50.42005802800991
2019-07-08 00:00:00-04:00,117.147969395017,117.80579088673,116.971930168814,117.509307861328,2434800,0.0,0.0,FIS,71.70636019706723,59.85032376766205,50.86731969356537
2019-07-09 00:00:00-04:00,58.6679127159043,60.1210749981452,58.6109246099469,59.7411651611328,3757100,0.0,0.0,LVS,71.97013487815853,59.77350049495697,50.92608688209231
2019-07-10 00:00:00-04:00,60.0071055762298,60.0640936851947,58.5729356304963,59.1238098144531,3413400,0.0,0.0,LVS,73.67952532768246,59.68039502620697,50.9800192698052
2019-07-11 00:00:00-04:00,117.898448801194,118.528476158086,117.249894346472,118.426559448242,2637900,0.0,0.0,FIS,76.9286342144012,60.792458701133725,51.42084632979498
2019-07-12 00:00:00-04:00,80.5049476530631,81.4413287832393,80.235145896459,81.3461074829102,1201900,0.0,0.0,PRU,79.76153960227961,60.29050847530365,51.615166207412614
2019-07-15 00:00:00-04:00,120.223964904229,121.076352637409,119.519822203973,120.779876708984,2534100,0.0,0.0,FIS,80.17661528587338,62.65056138038634,52.06139014613243
2019-07-16 00:00:00-04:00,60.9283929406539,61.6502278228137,60.7194401658513,61.4792671203613,3041300,0.0,0.0,LVS,80.57742266654965,62.59763146400451,52.12176115237749
2019-07-17 00:00:00-04:00,61.5362514792831,61.5457513089129,60.6244634834933,60.9663848876953,2005100,0.0,0.0,LVS,80.80109591484066,62.56948647499084,52.178096335404994
